商品代码,商品名称,商品规格代码,商品规格名称,商品标签,仓库,数量,商品单位,库存重量,可销数,可销售天数,在途数,安全库存下限,安全库存上限,订单占用数,可配数,未付款数,锁定数,库位,商品条码,商品简称,商品备注,规格备注,库存状态,商品分类,商品税号,供应商,保质期,有效日期,生产日期,供应商货号,品牌,商品建档日期,箱规,标准进价,最新采购价,最新采购供应商,成本价格,销售价格,成本总金额,销售总金额,近3日销量,近7日销量,近15日销量,近30日销量
RZ256M5078058000	,J-35系列飞行帽-58	,,	,,公司仓	,15,,0.0,15, 	,0.0,0,,0.0,15,0,0.0,,RZ256M5078058000	,	,	,,,舰帽	,	,,,,,,,2025-05-29 12:24:33,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ256M5078061000	,J-35系列飞行帽-61	,,	,,公司仓	,5,,0.0,5, 	,0.0,0,,0.0,5,0,0.0,,RZ256M5078061000	,	,	,,,舰帽	,	,,,,,,,2025-11-24 16:28:12,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ255M5088058108	,J-20系列飞行帽-58	,,	,,公司仓	,36,,0.0,36, 	,0.0,0,,0.0,36,0,0.0,,RZ255M5088058108	,	,	,,,,	,,,,,,,2025-09-30 11:24:20,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ255Z7303000	,02508织唛章	,,	,,公司仓	,49,,0.0,49, 	,0.0,0,,0.0,49,0,0.0,,RZ255Z7303000	,	,,,,,,,,,,,,2025-09-03 16:36:16,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ255Z7299505	,大漠天鹰织唛章-乐东	,,	,,公司仓	,20,,0.0,20, 	,0.0,0,,0.0,20,0,0.0,,RZ255Z7299505	,	,,,,,,,,,,,,2025-08-27 10:59:50,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ256Z7342000	,10旅02510人形金色章	,,	,,公司仓	,10,,0.0,10, 	,0.0,0,,0.0,10,0,0.0,,RZ256Z7342000	,	,,,,,,,,,,,,2025-10-29 14:18:54,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ256Z7330000	,百日保障100天章	,,	,,公司仓	,20,,0.0,20, 	,0.0,0,,0.0,20,0,0.0,,RZ256Z7330000	,	,	,,,,	,,,,,,,2025-10-20 14:34:09,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ255Z7299519	,大漠天鹰织唛章-遂溪	,,	,,公司仓	,10,,0.0,10, 	,0.0,0,,0.0,10,0,0.0,,RZ255Z7299519	,	,,,,,,,,,,,,2025-08-27 11:01:51,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ256Z7252999003	,七联章-战	,,	,,公司仓	,6,,0.0,6, 	,0.0,0,,0.0,6,0,0.0,,RZ256Z7252999003	,	,	,,,,	,,,,,,荣造	,2025-05-22 11:19:14,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ255Z73052	,大展宏图织唛章	,,	,,公司仓	,33,,0.0,33, 	,0.0,0,,0.0,33,0,0.0,,RZ255Z73052	,	,,,,,,,,,,,,2025-09-09 10:46:03,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ256Z7252999006	,七联章-黄	,,	,,公司仓	,6,,0.0,6, 	,0.0,0,,0.0,6,0,0.0,,RZ256Z7252999006	,	,	,,,,	,,,,,,荣造	,2025-05-22 11:29:19,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ256Z7333000	,八旅徽标任务章	,,	,,公司仓	,16,,0.0,16, 	,0.0,0,,0.0,16,0,0.0,,RZ256Z7333000	,	,,,,,,,,,,,,2025-10-20 17:02:25,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ256Z73209992	,行李牌-红色	,,	,,公司仓	,20,,0.0,20, 	,0.0,0,,0.0,20,0,0.0,,RZ256Z73209992	,	,	,,,,	,,,,,,荣造	,2025-10-10 13:45:55,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ256Z7252999000	,七联章-熊	,,	,,公司仓	,6,,0.0,6, 	,0.0,0,,0.0,6,0,0.0,,RZ256Z7252999000	,	,	,,,,	,,,,,,荣造	,2025-05-22 10:08:38,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ256Z7238999000	,反潜先锋三联章-ATTACK	,,	,,公司仓	,3,,0.0,3, 	,0.0,0,,0.0,3,0,0.0,,RZ256Z7238999000	,	,	,,,,	,,,,,,荣造	,2025-03-18 16:48:26,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ255Z7298016	,2025破链出击纪念标志	,,	,,公司仓	,19,,0.0,19, 	,0.0,0,,0.0,19,0,0.0,,RZ255Z7298016	,	,	,,,,	,,,,,,,2025-08-22 10:16:41,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ256Z7343000	,10旅02510飞机红色章	,,	,,公司仓	,10,,0.0,10, 	,0.0,0,,0.0,10,0,0.0,,RZ256Z7343000	,	,,,,,,,,,,,,2025-10-29 14:18:54,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ256Z7252999007	,七联章-蜂	,,	,,公司仓	,6,,0.0,6, 	,0.0,0,,0.0,6,0,0.0,,RZ256Z7252999007	,	,	,,,,	,,,,,,荣造	,2025-05-22 11:31:20,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ256Z7252999001	,七联章-猫	,,	,,公司仓	,6,,0.0,6, 	,0.0,0,,0.0,6,0,0.0,,RZ256Z7252999001	,	,	,,,,	,,,,,,荣造	,2025-05-22 10:13:40,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ00500000000	,02505熊猫-任务章	,,	,,公司仓	,10,,0.0,10, 	,0.0,0,,0.0,10,0,0.0,,RZ00500000000	,	,	,,,,	,,,,,,,2025-05-27 11:11:58,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ256Z7239999000	,反潜先锋三联章-BOOM	,,	,,公司仓	,3,,0.0,3, 	,0.0,0,,0.0,3,0,0.0,,RZ256Z7239999000	,	,	,,,,	,,,,,,荣造	,2025-03-18 16:50:29,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ256Z7252999005	,七联章-大	,,	,,公司仓	,6,,0.0,6, 	,0.0,0,,0.0,6,0,0.0,,RZ256Z7252999005	,	,	,,,,	,,,,,,荣造	,2025-05-22 11:26:17,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ256Z7332000	,2025英雄回家刺绣章	,,	,,公司仓	,97,,0.0,97, 	,0.0,0,,0.0,97,0,0.0,,RZ256Z7332000	,	,	,,,,	,,,,,,荣造	,2025-10-20 14:42:14,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ255Z70405	,长春航展头盔章	,,	,,公司仓	,32,,0.0,32, 	,0.0,0,,0.0,32,0,0.0,,RZ255Z70405	,	,	,,,,	,,,,,,荣造	,2025-09-30 11:05:10,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ256Z73209998	,行李牌-绿色	,,	,,公司仓	,29,,0.0,29, 	,0.0,0,,0.0,29,0,0.0,,RZ256Z73209998	,	,	,,,,	,,,,,,荣造	,2025-10-10 13:48:57,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ256Z73209990	,行李牌-白色	,,	,,公司仓	,20,,0.0,20, 	,0.0,0,,0.0,20,0,0.0,,RZ256Z73209990	,	,	,,,,	,,,,,,荣造	,2025-10-10 13:45:55,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ256Z7248994000	,雷达兵纪念章荣造版	,,	,,公司仓	,29,,0.0,29, 	,0.0,0,,0.0,29,0,0.0,,RZ256Z7248994000	,	,	,,,,	,,,,,,荣造	,2025-04-10 18:10:09,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ256Z73209997	,行李牌-棕褐色	,,	,,公司仓	,26,,0.0,26, 	,0.0,0,,0.0,26,0,0.0,,RZ256Z73209997	,	,	,,,,	,,,,,,荣造	,2025-10-10 13:50:58,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ256Z7252999002	,七联章-洋	,,	,,公司仓	,6,,0.0,6, 	,0.0,0,,0.0,6,0,0.0,,RZ256Z7252999002	,	,	,,,,	,,,,,,荣造	,2025-05-22 11:19:13,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ25507247999000	,雷达兵纪念章空军版	,,	,,公司仓	,13,,0.0,13, 	,0.0,0,,0.0,13,0,0.0,,RZ25507247999000	,	,,,,,,,,,,,,2025-04-10 18:08:07,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ256Z7237999000	,反潜先锋三联章-CATCH	,,	,,公司仓	,2,,0.0,2, 	,0.0,0,,0.0,2,0,0.0,,RZ256Z7237999000	,	,	,,,,	,,,,,,荣造	,2025-03-18 16:48:26,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ241W0178005524	,4代蓝色经典飞行夹克-XL	,,	,,公司仓	,3,,0.0,3, 	,0.0,0,,0.0,3,0,0.0,,RZ241W0178005524	,	,	,,,,	,,,,,,荣造	,2024-03-05 14:22:06,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ233W01664XL809	,舰载飞行王牌飞行员飞行夹克-4XL	,,	,,公司仓	,1,,0.0,1, 	,0.0,0,,0.0,1,0,0.0,,RZ233W01664XL809	,	,	,,,,	,,,,,,荣造	,2023-08-10 13:47:12,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ241W0178007524	,4代蓝色经典飞行夹克-3XL	,,	,,公司仓	,1,,0.0,1, 	,0.0,0,,0.0,1,0,0.0,,RZ241W0178007524	,	,	,,,,	,,,,,,荣造	,2024-03-05 14:24:08,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ233W01663XL809	,舰载飞行王牌飞行员飞行夹克-3XL	,,	,,公司仓	,1,,0.0,1, 	,0.0,0,,0.0,1,0,0.0,,RZ233W01663XL809	,	,	,,,,	,,,,,,荣造	,2023-08-10 13:46:11,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ241W0178003524	,4代蓝色经典飞行夹克-M	,,	,,公司仓	,4,,0.0,4, 	,0.0,0,,0.0,4,0,0.0,,RZ241W0178003524	,	,	,,,,	,,,,,,荣造	,2024-03-05 14:19:04,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ233W01665XL809	,舰载飞行王牌飞行员飞行夹克-5XL	,,	,,公司仓	,1,,0.0,1, 	,0.0,0,,0.0,1,0,0.0,,RZ233W01665XL809	,	,	,,,,	,,,,,,荣造	,2023-08-10 13:48:13,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ241W0178006524	,4代蓝色经典飞行夹克-2XL	,,	,,公司仓	,2,,0.0,2, 	,0.0,0,,0.0,2,0,0.0,,RZ241W0178006524	,	,	,,,,	,,,,,,荣造	,2024-03-05 14:23:07,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ241W0178004524	,4代蓝色经典飞行夹克-L	,,	,,公司仓	,6,,0.0,6, 	,0.0,0,,0.0,6,0,0.0,,RZ241W0178004524	,	,	,,,,	,,,,,,荣造	,2024-03-05 14:20:05,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ254Y01162XL524	,山东舰长款羽绒服-2XL	,,	,,北京仓	,1,,0.0,1, 	,0.0,0,,0.0,1,0,0.0,,RZ254Y01162XL524	,长款羽绒服	,	,,,,	,,,,,,荣造	,2025-11-03 15:03:08,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ254Y0115006502	,山东舰中款羽绒服-2XL	,,	,,北京仓	,1,,0.0,1, 	,0.0,0,,0.0,1,0,0.0,,RZ254Y0115006502	,	,	,,,,	,,,,,,荣造	,2025-03-18 16:35:18,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,2
RZ254Y0116L524	,山东舰长款羽绒服-L	,,	,,北京仓	,2,,0.0,2, 	,0.0,0,,0.0,2,0,0.0,,RZ254Y0116L524	,长款羽绒服	,	,,,,	,,,,,,荣造	,2025-11-03 15:00:05,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ256M5068058000	,弹射时代系列J35帽子-58	,,	,,北京仓	,2,,0.0,2, 	,0.0,0,,0.0,2,0,0.0,,RZ256M5068058000	,	,	,,,舰帽	,	,,,,,,,2025-11-05 12:07:54,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ256M5067058000	,弹射时代系列KJ600帽子-58	,,	,,北京仓	,2,,0.0,2, 	,0.0,0,,0.0,2,0,0.0,,RZ256M5067058000	,	,	,,,舰帽	,	,,,,,,,2025-11-05 12:07:53,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ256ZH3003000	,航母系列套装章	,,	,,荣造仓	,301,,0.0,301, 	,0.0,0,,0.0,301,0,0.0,,RZ256ZH3003000	,	,	,,,,	,,,,,,荣造	,2025-12-11 16:27:27,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,6,77,108,168
RZ256ZH3004000	,空战系列套装章	,,	,,荣造仓	,282,,0.0,280, 	,0.0,0,,2.0,280,0,0.0,,RZ256ZH3004000	,	,	,,,,	,,,,,,荣造	,2025-12-11 16:29:28,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,3,76,106,167
RZ253J0255S5	,指挥员系列飞行夹克-S	,,	,,荣造仓	,1,,0.0,-8, 	,0.0,0,,9.0,1,0,0.0,,RZ253J0255S5	,	,	,,,,	,,,,,,荣造	,2025-11-04 17:51:44,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,10,12
RZ253J02554XL5	,指挥员系列飞行夹克-4XL	,,	,,荣造仓	,6,,0.0,6, 	,0.0,0,,0.0,6,0,0.0,,RZ253J02554XL5	,	,	,,,,	,,,,,,荣造	,2025-11-04 17:54:47,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,1,1,8,11
RZ253J02555XL5	,指挥员系列飞行夹克-5XL	,,	,,荣造仓	,6,,0.0,6, 	,0.0,0,,0.0,6,0,0.0,,RZ253J02555XL5	,	,	,,,,	,,,,,,荣造	,2025-11-04 17:54:47,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,3,6
RZ253J0255M5	,指挥员系列飞行夹克-M	,,	,,荣造仓	,0,,0.0,-14, 	,0.0,0,,14.0,0,0,0.0,,RZ253J0255M5	,	,	,,,,	,,,,,,荣造	,2025-11-04 17:51:44,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,14,15
RZ253J0255XL5	,指挥员系列飞行夹克-XL	,,	,,荣造仓	,15,,0.0,14, 	,0.0,0,,1.0,15,0,0.0,,RZ253J0255XL5	,	,	,,,,	,,,,,,荣造	,2025-11-04 17:54:47,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,1,36,46
RZ253J02553XL5	,指挥员系列飞行夹克-3XL	,,	,,荣造仓	,7,,0.0,5, 	,0.0,0,,2.0,7,0,0.0,,RZ253J02553XL5	,	,	,,,,	,,,,,,荣造	,2025-11-04 17:54:46,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,1,2,8,10
RZ253J0255L5	,指挥员系列飞行夹克-L	,,	,,荣造仓	,9,,0.0,5, 	,0.0,0,,4.0,9,0,0.0,,RZ253J0255L5	,	,	,,,,	,,,,,,荣造	,2025-11-04 17:51:44,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,2,4,43,49
RZ255J3001L809	,王牌飞行系列共和国天空飞行夹克-L	,,	,,残次仓	,1,,0.0,1, 	,0.0,0,,0.0,1,0,0.0,,RZ255J3001L809	,	,	,,,,	,,,,,,荣造	,2025-08-13 10:21:10,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ253J02536XL101	,荣造王牌飞行系列35飞行夹克-6XL	,,	,,公司仓	,3,,0.0,3, 	,0.0,0,,0.0,3,0,0.0,,RZ253J02536XL101	,	,	,,,,	,,,,,,荣造	,2025-09-12 12:11:41,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ254Y0115004502	,山东舰中款羽绒服-L	,,	,,残次仓	,0,,0.0,0, 	,0.0,0,,0.0,0,0,0.0,,RZ254Y0115004502	,	,	,,,,	,,,,,,荣造	,2025-03-18 16:35:18,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ254Y0116S524	,山东舰长款羽绒服-S	,,	,,北京仓	,1,,0.0,1, 	,0.0,0,,0.0,1,0,0.0,,RZ254Y0116S524	,长款羽绒服	,	,,,,	,,,,,,荣造	,2025-11-03 15:00:06,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ254Y0116M524	,山东舰长款羽绒服-M	,,	,,残次仓	,0,,0.0,0, 	,0.0,0,,0.0,0,0,0.0,,RZ254Y0116M524	,长款羽绒服	,	,,,,	,,,,,,荣造	,2025-11-03 14:58:04,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
022115200020015	,山东舰帽衫藏蓝色-S	,,	,服饰类	,残次仓	,1,,0.0,1, 	,0.0,0,,0.0,1,0,0.0,,022115200020015	,	,	,,,服装	,	,,,,,,荣造	,2021-12-20 17:57:05,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ256M5078058000	,J-35系列飞行帽-58	,,	,,残次仓	,1,,0.0,1, 	,0.0,0,,0.0,1,0,0.0,,RZ256M5078058000	,	,	,,,舰帽	,	,,,,,,,2025-05-29 12:24:33,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ255J0253S101	,荣造王牌飞行系列35飞行夹克-S	,,	,,残次仓	,1,,0.0,1, 	,0.0,0,,0.0,1,0,0.0,,RZ255J0253S101	,	,	,,,,	,,,,,,荣造	,2025-09-12 12:04:35,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ256M5068061000	,弹射时代系列J35帽子-61	,,	,,公司仓	,2,,0.0,2, 	,0.0,0,,0.0,2,0,0.0,,RZ256M5068061000	,	,	,,,舰帽	,	,,,,,,,2025-11-05 12:10:55,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ256M5067054000	,弹射时代系列KJ600帽子-54	,,	,,公司仓	,2,,0.0,2, 	,0.0,0,,0.0,2,0,0.0,,RZ256M5067054000	,	,	,,,舰帽	,	,,,,,,,2025-11-05 12:07:53,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ256M5067061000	,弹射时代系列KJ600帽子-61	,,	,,公司仓	,2,,0.0,2, 	,0.0,0,,0.0,2,0,0.0,,RZ256M5067061000	,	,	,,,舰帽	,	,,,,,,,2025-11-05 12:07:53,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ256M5067056000	,弹射时代系列KJ600帽子-56	,,	,,公司仓	,2,,0.0,2, 	,0.0,0,,0.0,2,0,0.0,,RZ256M5067056000	,	,	,,,舰帽	,	,,,,,,,2025-11-05 12:07:53,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ256M5068054000	,弹射时代系列J35帽子-54	,,	,,公司仓	,2,,0.0,2, 	,0.0,0,,0.0,2,0,0.0,,RZ256M5068054000	,	,	,,,舰帽	,	,,,,,,,2025-11-05 12:07:53,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ256M5067058000	,弹射时代系列KJ600帽子-58	,,	,,公司仓	,18,,0.0,18, 	,0.0,0,,0.0,18,0,0.0,,RZ256M5067058000	,	,	,,,舰帽	,	,,,,,,,2025-11-05 12:07:53,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ256M5068056000	,弹射时代系列J35帽子-56	,,	,,公司仓	,2,,0.0,2, 	,0.0,0,,0.0,2,0,0.0,,RZ256M5068056000	,	,	,,,舰帽	,	,,,,,,,2025-11-05 12:10:55,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ256M5068058000	,弹射时代系列J35帽子-58	,,	,,公司仓	,18,,0.0,18, 	,0.0,0,,0.0,18,0,0.0,,RZ256M5068058000	,	,	,,,舰帽	,	,,,,,,,2025-11-05 12:07:54,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ256M5068058000	,弹射时代系列J35帽子-58	,,	,,荣造仓	,261,,0.0,261, 	,351.0,0,,0.0,261,0,0.0,,RZ256M5068058000	,	,	,,,舰帽	,	,,,,,,,2025-11-05 12:07:54,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,1,1,3,62
RZ256M5068061000	,弹射时代系列J35帽子-61	,,	,,荣造仓	,62,,0.0,62, 	,80.0,0,,0.0,62,0,0.0,,RZ256M5068061000	,	,	,,,舰帽	,	,,,,,,,2025-11-05 12:10:55,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,1,1,4
RZ256M5067054000	,弹射时代系列KJ600帽子-54	,,	,,荣造仓	,76,,0.0,76, 	,30.0,0,,0.0,76,0,0.0,,RZ256M5067054000	,	,	,,,舰帽	,	,,,,,,,2025-11-05 12:07:53,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,1
RZ256M5068056000	,弹射时代系列J35帽子-56	,,	,,荣造仓	,34,,0.0,34, 	,40.0,0,,0.0,34,0,0.0,,RZ256M5068056000	,	,	,,,舰帽	,	,,,,,,,2025-11-05 12:10:55,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,1,1,4,4
RZ256M5067058000	,弹射时代系列KJ600帽子-58	,,	,,荣造仓	,308,,0.0,308, 	,351.0,0,,0.0,308,0,0.0,,RZ256M5067058000	,	,	,,,舰帽	,	,,,,,,,2025-11-05 12:07:53,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,1,17
RZ256M5067061000	,弹射时代系列KJ600帽子-61	,,	,,荣造仓	,32,,0.0,32, 	,80.0,0,,0.0,32,0,0.0,,RZ256M5067061000	,	,	,,,舰帽	,	,,,,,,,2025-11-05 12:07:53,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,1,2,6
RZ256M5067056000	,弹射时代系列KJ600帽子-56	,,	,,荣造仓	,27,,0.0,27, 	,40.0,0,,0.0,27,0,0.0,,RZ256M5067056000	,	,	,,,舰帽	,	,,,,,,,2025-11-05 12:07:53,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,1,1
RZ256M5068054000	,弹射时代系列J35帽子-54	,,	,,荣造仓	,24,,0.0,24, 	,30.0,0,,0.0,24,0,0.0,,RZ256M5068054000	,	,	,,,舰帽	,	,,,,,,,2025-11-05 12:07:53,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,1,1,4
RZ256M5078061000	,J-35系列飞行帽-61	,,	,,残次仓	,1,,0.0,1, 	,0.0,0,,0.0,1,0,0.0,,RZ256M5078061000	,	,	,,,舰帽	,	,,,,,,,2025-11-24 16:28:12,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ255Z70909997	,航母岗位章-棕马甲	,,	,,北京仓	,2,,0.0,2, 	,0.0,0,,0.0,2,0,0.0,,RZ255Z70909997	,	,	,,,,	,,,,,,荣造	,2025-10-24 15:24:34,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ253J02534XL101	,荣造王牌飞行系列35飞行夹克-4XL	,,	,,残次仓	,1,,0.0,1, 	,0.0,0,,0.0,1,0,0.0,,RZ253J02534XL101	,	,	,,,,	,,,,,,荣造	,2025-09-12 12:11:40,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ234W01762XL524	,中款羽绒服-23-2XL	,,	,,公司仓	,1,,0.0,1, 	,0.0,0,,0.0,1,0,0.0,,RZ234W01762XL524	,	,	,,,,	,,,,,,荣造	,2023-09-01 14:01:32,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ234W01763XL524	,中款羽绒服-23-3XL	,,	,,公司仓	,1,,0.0,1, 	,0.0,0,,0.0,1,0,0.0,,RZ234W01763XL524	,	,	,,,,	,,,,,,荣造	,2023-09-01 14:02:33,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ234W0177XL524	,长款羽绒服-23-XL	,,	,,公司仓	,1,,0.0,1, 	,0.0,0,,0.0,1,0,0.0,,RZ234W0177XL524	,	,	,,,,	,,,,,,荣造	,2023-09-01 14:05:37,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ234W0177L524	,长款羽绒服-23-L	,,	,,公司仓	,1,,0.0,1, 	,0.0,0,,0.0,1,0,0.0,,RZ234W0177L524	,	,	,,,,	,,,,,,荣造	,2023-09-01 14:05:37,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ234W01773XL524	,长款羽绒服-23-3XL	,,	,,公司仓	,1,,0.0,1, 	,0.0,0,,0.0,1,0,0.0,,RZ234W01773XL524	,	,	,,,,	,,,,,,荣造	,2023-09-01 14:06:38,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ25507242000000	,大海任务章	,,	,,公司仓	,10,,0.0,10, 	,0.0,0,,0.0,10,0,0.0,,RZ25507242000000	,	,	,,,,	,,,,,,荣造	,2025-03-21 14:01:57,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ25507241000000	,星辰任务章	,,	,,公司仓	,10,,0.0,10, 	,0.0,0,,0.0,10,0,0.0,,RZ25507241000000	,	,	,,,,	,,,,,,荣造	,2025-03-21 13:59:55,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ254Y0116M524	,山东舰长款羽绒服-M	,,	,,公司仓	,1,,0.0,1, 	,0.0,0,,0.0,1,0,0.0,,RZ254Y0116M524	,长款羽绒服	,	,,,,	,,,,,,荣造	,2025-11-03 14:58:04,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ254Y0116L524	,山东舰长款羽绒服-L	,,	,,公司仓	,1,,0.0,1, 	,0.0,0,,0.0,1,0,0.0,,RZ254Y0116L524	,长款羽绒服	,	,,,,	,,,,,,荣造	,2025-11-03 15:00:05,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ254Y0115005502	,山东舰中款羽绒服-XL	,,	,,公司仓	,1,,0.0,1, 	,0.0,0,,0.0,1,0,0.0,,RZ254Y0115005502	,	,	,,,,	,,,,,,荣造	,2025-03-18 16:35:18,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ254Y0115006502	,山东舰中款羽绒服-2XL	,,	,,公司仓	,1,,0.0,1, 	,0.0,0,,0.0,1,0,0.0,,RZ254Y0115006502	,	,	,,,,	,,,,,,荣造	,2025-03-18 16:35:18,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ254Y0115004502	,山东舰中款羽绒服-L	,,	,,公司仓	,1,,0.0,1, 	,0.0,0,,0.0,1,0,0.0,,RZ254Y0115004502	,	,	,,,,	,,,,,,荣造	,2025-03-18 16:35:18,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
